crop_group,crop,category,data_year,season,extent_ha,production_t,avg_yield_t_ha,dry_rainfall_mm_total,dry_pet_mm_total,dry_max_temp_c_avg,dry_min_temp_c_avg,dry_rh_morning_pct_avg,dry_rh_evening_pct_avg,dry_bsh_per_day_avg,dry_wind_speed_kmh_avg,intermediate_rainfall_mm_total,intermediate_pet_mm_total,intermediate_max_temp_c_avg,intermediate_min_temp_c_avg,intermediate_rh_morning_pct_avg,intermediate_rh_evening_pct_avg,intermediate_bsh_per_day_avg,intermediate_wind_speed_kmh_avg,wet_rainfall_mm_total,wet_pet_mm_total,wet_max_temp_c_avg,wet_min_temp_c_avg,wet_rh_morning_pct_avg,wet_rh_evening_pct_avg,wet_bsh_per_day_avg,wet_wind_speed_kmh_avg,source_report
vegetables,Luffa,Low country,2019,Yala,1518.0,15858.0,10.45,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Luffa,Low country,2020,Annual,4231.0,45945.0,10.86,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Luffa,Low country,2020,Maha,2332.0,25988.0,11.14,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Luffa,Low country,2020,Yala,1899.0,19957.0,10.51,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Luffa,Low country,2021,Annual,3959.0,45217.0,11.42,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2022
vegetables,Luffa,Low country,2021,Maha,2179.0,25434.0,11.67,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Luffa,Low country,2021,Yala,1780.0,19783.0,11.12,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Luffa,Low country,2022,Annual,4026.0,43726.0,10.86,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Luffa,Low country,2023,Annual,4088.0,43269.0,10.58,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Luffa,Low country,2023,Maha,2408.0,24852.0,10.32,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Luffa,Low country,2023,Yala,1680.0,18417.0,10.96,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Luffa,Low country,2024,Annual,3999.0,40746.0,10.19,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Luffa,Low country,2024,Maha,2210.0,22225.0,10.06,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Luffa,Low country,2024,Yala,1789.0,18521.0,10.35,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Raddish,Up country,2016,Annual,2951.0,56772.0,19.24,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Raddish,Up country,2016,Maha,1574.0,27237.0,17.3,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Raddish,Up country,2016,Yala,1377.0,29535.0,21.46,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Raddish,Up country,2017,Annual,2850.0,49506.0,17.37,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Raddish,Up country,2017,Maha,1502.0,22227.0,14.8,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Raddish,Up country,2017,Yala,1348.0,27279.0,20.24,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Raddish,Up country,2018,Annual,3057.0,63137.0,20.65,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Raddish,Up country,2018,Maha,1674.0,31297.0,18.7,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Raddish,Up country,2018,Yala,1383.0,31840.0,23.02,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Raddish,Up country,2019,Annual,2676.0,44244.0,16.53,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Raddish,Up country,2019,Maha,1493.0,23144.0,15.5,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Raddish,Up country,2019,Yala,1183.0,21100.0,17.84,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Raddish,Up country,2020,Annual,2876.0,55773.0,19.39,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Raddish,Up country,2020,Maha,1544.0,30053.0,19.46,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Raddish,Up country,2020,Yala,1332.0,25720.0,19.31,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Raddish,Up country,2021,Annual,3028.0,58871.0,19.44,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Raddish,Up country,2021,Maha,1464.0,29313.0,20.03,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Raddish,Up country,2021,Yala,1564.0,29558.0,18.9,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Raddish,Up country,2022,Annual,3487.0,68302.0,19.59,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Raddish,Up country,2022,Maha,1512.0,29796.0,19.71,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Raddish,Up country,2022,Yala,1975.49,38505.66,19.49,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Raddish,Up country,2023,Annual,3141.0,54512.0,17.35,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Raddish,Up country,2023,Maha,1479.0,26955.0,18.22,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Raddish,Up country,2023,Yala,1662.0,27557.0,16.58,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Raddish,Up country,2024,Annual,3031.0,67726.0,22.34,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Raddish,Up country,2024,Maha,1368.0,40159.0,29.35,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Raddish,Up country,2024,Yala,1663.0,27567.0,16.57,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Red pumpkin,Low country,2016,Annual,6982.0,98303.0,14.08,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Red pumpkin,Low country,2016,Maha,4399.0,62677.0,14.25,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Red pumpkin,Low country,2016,Yala,2583.0,35626.0,13.8,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Red pumpkin,Low country,2017,Annual,6159.0,82934.0,13.47,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Red pumpkin,Low country,2017,Maha,3497.0,43913.0,12.56,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Red pumpkin,Low country,2017,Yala,2662.0,39021.0,14.66,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Red pumpkin,Low country,2018,Annual,8469.0,123261.0,14.55,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Red pumpkin,Low country,2018,Maha,5840.0,83350.0,14.27,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Red pumpkin,Low country,2018,Yala,2629.0,39911.0,15.18,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Red pumpkin,Low country,2019,Annual,6863.0,97473.0,14.2,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Red pumpkin,Low country,2019,Maha,4299.0,59651.0,13.88,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Red pumpkin,Low country,2019,Yala,2564.0,37822.0,14.75,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Red pumpkin,Low country,2020,Annual,7741.0,113322.0,14.64,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Red pumpkin,Low country,2020,Maha,4609.0,61961.0,13.44,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Red pumpkin,Low country,2020,Yala,3132.0,51361.0,16.4,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Red pumpkin,Low country,2021,Annual,7895.0,110150.0,13.95,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Red pumpkin,Low country,2021,Maha,4183.0,63032.0,15.07,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Red pumpkin,Low country,2021,Yala,3712.0,47118.0,12.69,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Red pumpkin,Low country,2022,Annual,6896.0,99714.0,14.46,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Red pumpkin,Low country,2022,Maha,4044.0,55465.0,13.72,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Red pumpkin,Low country,2022,Yala,2852.28,44249.37,15.51,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Red pumpkin,Low country,2023,Annual,7695.0,100943.0,13.12,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Red pumpkin,Low country,2023,Maha,4793.0,59164.0,12.34,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Red pumpkin,Low country,2023,Yala,2902.0,41779.0,14.4,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Red pumpkin,Low country,2024,Annual,7582.0,89405.0,11.79,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Red pumpkin,Low country,2024,Maha,4502.0,46840.0,10.4,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Red pumpkin,Low country,2024,Yala,3080.0,42565.0,13.82,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Snake gourd,Low country,2016,Annual,2621.0,31917.0,12.18,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
vegetables,Snake gourd,Low country,2016,Maha,1419.0,17017.0,11.99,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
vegetables,Snake gourd,Low country,2016,Yala,1202.0,14900.0,12.4,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
vegetables,Snake gourd,Low country,2017,Annual,2335.0,28849.0,12.36,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
vegetables,Snake gourd,Low country,2017,Maha,1280.0,15488.0,12.1,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
vegetables,Snake gourd,Low country,2017,Yala,1055.0,13361.0,12.66,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
vegetables,Snake gourd,Low country,2018,Annual,2696.0,33514.0,12.43,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
vegetables,Snake gourd,Low country,2018,Maha,1624.0,19833.0,12.21,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
vegetables,Snake gourd,Low country,2018,Yala,1072.0,13681.0,12.76,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
vegetables,Snake gourd,Low country,2019,Annual,2361.0,29806.0,12.62,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
vegetables,Snake gourd,Low country,2019,Maha,1257.0,16867.0,13.42,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
vegetables,Snake gourd,Low country,2019,Yala,1104.0,12939.0,11.72,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
vegetables,Snake gourd,Low country,2020,Annual,2650.0,32868.0,12.4,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
vegetables,Snake gourd,Low country,2020,Maha,1439.0,17962.0,12.48,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
vegetables,Snake gourd,Low country,2020,Yala,1211.0,14906.0,12.31,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
vegetables,Snake gourd,Low country,2021,Annual,3096.0,34809.0,11.24,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
vegetables,Snake gourd,Low country,2021,Maha,1583.0,20582.0,13.01,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
vegetables,Snake gourd,Low country,2021,Yala,1513.0,14227.0,9.41,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
vegetables,Snake gourd,Low country,2022,Annual,2600.0,31196.0,12.0,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
vegetables,Snake gourd,Low country,2022,Maha,1485.0,17671.0,11.9,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
vegetables,Snake gourd,Low country,2022,Yala,1114.97,13524.92,12.13,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
vegetables,Snake gourd,Low country,2023,Annual,2438.0,27178.0,11.15,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
vegetables,Snake gourd,Low country,2023,Maha,1353.0,14787.0,10.93,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
vegetables,Snake gourd,Low country,2023,Yala,1086.0,12392.0,11.42,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
vegetables,Snake gourd,Low country,2024,Annual,2601.0,27511.0,10.58,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
vegetables,Snake gourd,Low country,2024,Maha,1369.0,14155.0,10.34,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
vegetables,Snake gourd,Low country,2024,Yala,1232.0,13356.0,10.84,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Tomato,Up country,2016,Annual,6220.0,92748.0,14.91,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
